"NPACID","BatchID","BatchPosition","MSType","Name","Type","Std..Conc","Pred.RT","RT","Height","Area","IS.Height","IS.Area","Response","Primary.Flags","Conc_NonProcessed","Conc_Processed","X.Dev","X.Rec","Hormone","ProcessType","SN","NA_Replace","Peak_Editing","QuantificationCategory"
53,1,99,"Analyte","221012_Steroids_RBshary_PVuilloud_53","",NA,3.72,3.73,14639378,636494,391639,16546,38.46741,"bb",196.7549,178.29599,NA,NA,"Cort","High",NA,NA,"None","Q"
56,1,100,"Analyte","221012_Steroids_RBshary_PVuilloud_56","",NA,3.72,3.74,10061701,441699,417375,18260,24.19,"bb",114.89748,111.04416,NA,NA,"Cort","High",NA,NA,"None","Q"
58,1,102,"Analyte","221012_Steroids_RBshary_PVuilloud_58","",NA,3.72,3.73,19816434,851203,365383,15797,53.88263,"bb",307.64452,252.44169,NA,NA,"Cort","High",NA,NA,"None","Q"
59,1,103,"Analyte","221012_Steroids_RBshary_PVuilloud_59","",NA,3.72,3.73,18813578,811152,369454,16713,48.53441,"bb",265.33821,226.53049,NA,NA,"Cort","High",NA,NA,"None","Q"
60,1,104,"Analyte","221012_Steroids_RBshary_PVuilloud_60","",NA,3.72,3.74,20241322,902298,291839,11517,78.34563,"bb",NA,373.64482,NA,NA,"Cort","High",NA,NA,"None","Q"
66,1,109,"Analyte","221012_Steroids_RBshary_PVuilloud_66","",NA,3.72,3.74,9742211,426452,407614,17379,24.5381,"bb",116.73813,112.66822,NA,NA,"Cort","High",NA,NA,"None","Q"
72,1,112,"Analyte","221012_Steroids_RBshary_PVuilloud_72","",NA,3.72,3.74,35683224,1551443,324812,13620,113.90724,"bb",NA,558.54974,NA,NA,"Cort","High",NA,NA,"None","Q"
26,1,13,"Analyte","221012_Steroids_RBshary_PVuilloud_26","",NA,3.79,3.76,47791604,2053233,452684,18601,110.38184,"bb",369.70511,305.5414,NA,NA,"Cortisone","High",NA,NA,"None","Q"
1,1,15,"Analyte","221012_Steroids_RBshary_PVuilloud_1","",NA,3.79,3.79,34407828,1516380,535300,22259,68.12463,"bb",203.87128,187.51655,NA,NA,"Cortisone","High",NA,NA,"None","Q"
2,1,16,"Analyte","221012_Steroids_RBshary_PVuilloud_2","",NA,3.79,3.79,133603904,5926162,378555,15837,374.20264,"bb",NA,1075.24001,NA,NA,"Cortisone","High",NA,NA,"None","Q"
3,1,17,"Analyte","221012_Steroids_RBshary_PVuilloud_3","",NA,3.79,3.77,33189206,1450470,529458,22385,64.79574,"bd",192.50404,178.27546,NA,NA,"Cortisone","High",NA,NA,"None","Q"
74,1,19,"Analyte","221012_Steroids_RBshary_PVuilloud_74","",NA,3.79,3.79,20206010,879710,399500,16732,52.57708,"bb",152.30025,144.42581,NA,NA,"Cortisone","High",NA,NA,"None","Q"
49,1,21,"Analyte","221012_Steroids_RBshary_PVuilloud_49","",NA,3.79,3.78,30041052,1323475,457818,19402,68.21424,"bb",204.17995,187.76545,NA,NA,"Cortisone","High",NA,NA,"None","Q"
50,1,22,"Analyte","221012_Steroids_RBshary_PVuilloud_50","",NA,3.79,3.78,78210576,3415347,373889,15876,215.1273,"bb",NA,604.07421,NA,NA,"Cortisone","High",NA,NA,"None","Q"
51,1,23,"Analyte","221012_Steroids_RBshary_PVuilloud_51","",NA,3.79,3.77,22745508,1020983,395067,18446,55.35013,"bd",161.22742,152.0985,NA,NA,"Cortisone","High",NA,NA,"None","Q"
30,1,24,"Analyte","221012_Steroids_RBshary_PVuilloud_30","",NA,3.79,3.78,41551956,1791657,411037,17324,103.42333,"bb",338.89301,286.01376,NA,NA,"Cortisone","High",NA,NA,"None","Q"
31,1,25,"Analyte","221012_Steroids_RBshary_PVuilloud_31","",NA,3.79,3.78,31616486,1386435,398113,15931,87.02772,"bb",272.43694,240.14765,NA,NA,"Cortisone","High",NA,NA,"None","Q"
39,1,26,"Analyte","221012_Steroids_RBshary_PVuilloud_39","",NA,3.79,3.78,31070814,1352372,497049,21070,64.18378,"bb",190.43476,176.57755,NA,NA,"Cortisone","High",NA,NA,"None","Q"
43,1,27,"Analyte","221012_Steroids_RBshary_PVuilloud_43","",NA,3.79,3.79,34530992,1522525,467709,18344,82.99865,"bb",257.18971,228.90738,NA,NA,"Cortisone","High",NA,NA,"None","Q"
45,1,30,"Analyte","221012_Steroids_RBshary_PVuilloud_45","",NA,3.79,3.8,44654536,1951082,419235,17632,110.65399,"bb",370.94808,306.3059,NA,NA,"Cortisone","High",NA,NA,"None","Q"
6,1,31,"Analyte","221012_Steroids_RBshary_PVuilloud_6","",NA,3.79,3.79,116339856,5168832,356735,14930,346.20781,"bd",NA,990.65519,NA,NA,"Cortisone","High",NA,NA,"None","Q"
7,1,32,"Analyte","221012_Steroids_RBshary_PVuilloud_7","",NA,3.79,3.79,71641320,3216574,285121,9923,324.14946,"bb",NA,924.5254,NA,NA,"Cortisone","High",NA,NA,"None","Q"
15,1,33,"Analyte","221012_Steroids_RBshary_PVuilloud_15","",NA,3.79,3.8,85872936,3850630,351633,13342,288.6015,"bb",NA,818.89059,NA,NA,"Cortisone","High",NA,NA,"None","Q"
19,1,34,"Analyte","221012_Steroids_RBshary_PVuilloud_19","",NA,3.79,3.79,100056792,4386274,359102,13457,325.95851,"bb",NA,929.93188,NA,NA,"Cortisone","High",NA,NA,"None","Q"
20,1,35,"Analyte","221012_Steroids_RBshary_PVuilloud_20","",NA,3.79,3.79,42976844,1899167,385319,16467,115.33068,"bb",392.80178,319.45178,NA,NA,"Cortisone","High",NA,NA,"None","Q"
21,1,36,"Analyte","221012_Steroids_RBshary_PVuilloud_21","",NA,3.79,3.8,133195360,5934003,311994,11389,521.04914,"bb",NA,1531.77459,NA,NA,"Cortisone","High",NA,NA,"None","Q"
78,1,37,"Analyte","221012_Steroids_RBshary_PVuilloud_78","",NA,3.79,3.8,23407676,1046374,386619,16441,63.64365,"bb",188.61349,175.07914,NA,NA,"Cortisone","High",NA,NA,"None","Q"
79,1,38,"Analyte","221012_Steroids_RBshary_PVuilloud_79","",NA,3.79,3.79,20600968,901064,388433,16834,53.52596,"bb",155.34256,147.05061,NA,NA,"Cortisone","High",NA,NA,"None","Q"
87,1,39,"Analyte","221012_Steroids_RBshary_PVuilloud_87","",NA,3.79,3.79,17205536,751068,351024,15214,49.36601,"bb",142.09786,135.5482,NA,NA,"Cortisone","High",NA,NA,"None","Q"
91,1,40,"Analyte","221012_Steroids_RBshary_PVuilloud_91","",NA,3.79,3.79,23656316,1045602,405303,17386,60.14039,"bb",176.91527,165.36574,NA,NA,"Cortisone","High",NA,NA,"None","Q"
93,1,42,"Analyte","221012_Steroids_RBshary_PVuilloud_93","",NA,3.79,3.8,20476372,884262,367791,15684,56.38123,"bb",164.57518,154.95285,NA,NA,"Cortisone","High",NA,NA,"None","Q"
54,1,43,"Analyte","221012_Steroids_RBshary_PVuilloud_54","",NA,3.79,3.8,59812212,2659834,314776,13202,201.47086,"bb",NA,564.65124,NA,NA,"Cortisone","High",NA,NA,"None","Q"
55,1,44,"Analyte","221012_Steroids_RBshary_PVuilloud_55","",NA,3.79,3.8,60478340,2696595,317693,14245,189.29572,"bb",NA,529.63395,NA,NA,"Cortisone","High",NA,NA,"None","Q"
63,1,46,"Analyte","221012_Steroids_RBshary_PVuilloud_63","",NA,3.79,3.8,63555748,2820631,345048,15371,183.50527,"bb",NA,513.02231,NA,NA,"Cortisone","High",NA,NA,"None","Q"
67,1,47,"Analyte","221012_Steroids_RBshary_PVuilloud_67","",NA,3.79,3.8,85505520,3911498,393221,21761,179.74996,"bb",NA,502.2636,NA,NA,"Cortisone","High",NA,NA,"None","Q"
68,1,48,"Analyte","221012_Steroids_RBshary_PVuilloud_68","",NA,3.79,3.79,35385340,1598759,393682,17928,89.17421,"bb",280.71818,246.14089,NA,NA,"Cortisone","High",NA,NA,"None","Q"
69,1,49,"Analyte","221012_Steroids_RBshary_PVuilloud_69","",NA,3.79,3.79,77536760,3436985,318108,13402,256.44419,"bb",NA,724.3001,NA,NA,"Cortisone","High",NA,NA,"None","Q"
28,1,50,"Analyte","221012_Steroids_RBshary_PVuilloud_28","",NA,3.79,3.79,20415576,908669,465999,19202,47.32193,"bb",135.67607,129.90083,NA,NA,"Cortisone","High",NA,NA,"None","Q"
35,1,55,"Analyte","221012_Steroids_RBshary_PVuilloud_35","",NA,3.79,3.8,23995258,1047790,457600,18708,56.00748,"bb",163.35989,153.91812,NA,NA,"Cortisone","High",NA,NA,"None","Q"
48,1,65,"Analyte","221012_Steroids_RBshary_PVuilloud_48","",NA,3.79,3.8,46948012,2082341,382160,16287,127.84921,"bb",456.81213,354.72326,NA,NA,"Cortisone","High",NA,NA,"None","Q"
4,1,66,"Analyte","221012_Steroids_RBshary_PVuilloud_4","",NA,3.79,3.79,49903168,2213618,349731,16738,132.24816,"bb",481.73786,367.1462,NA,NA,"Cortisone","High",NA,NA,"None","Q"
5,1,67,"Analyte","221012_Steroids_RBshary_PVuilloud_5","",NA,3.79,3.8,25460786,1103843,388804,15777,69.96525,"bb",210.23927,192.62968,NA,NA,"Cortisone","High",NA,NA,"None","Q"
8,1,68,"Analyte","221012_Steroids_RBshary_PVuilloud_8","",NA,3.79,3.8,25810442,1098384,463680,19522,56.26463,"bb",164.19583,154.63003,NA,NA,"Cortisone","High",NA,NA,"None","Q"
9,1,69,"Analyte","221012_Steroids_RBshary_PVuilloud_9","",NA,3.79,3.8,20793966,927091,543447,22494,41.21473,"bb",116.81109,113.04599,NA,NA,"Cortisone","High",NA,NA,"None","Q"
10,1,70,"Analyte","221012_Steroids_RBshary_PVuilloud_10","",NA,3.79,3.8,31676308,1359651,344731,14838,91.63132,"bb",290.34041,253.00561,NA,NA,"Cortisone","High",NA,NA,"None","Q"
11,1,71,"Analyte","221012_Steroids_RBshary_PVuilloud_11","",NA,3.79,3.8,72298952,3175410,407301,16464,192.87202,"bb",NA,539.90728,NA,NA,"Cortisone","High",NA,NA,"None","Q"
12,1,72,"Analyte","221012_Steroids_RBshary_PVuilloud_12","",NA,3.79,3.79,33088422,1470502,347592,14636,100.46839,"bb",326.32667,277.73244,NA,NA,"Cortisone","High",NA,NA,"None","Q"
13,1,73,"Analyte","221012_Steroids_RBshary_PVuilloud_13","",NA,3.79,3.8,21937626,967160,423684,15986,60.50094,"bb",178.11024,166.36501,NA,NA,"Cortisone","High",NA,NA,"None","Q"
14,1,74,"Analyte","221012_Steroids_RBshary_PVuilloud_14","",NA,3.79,3.8,20888280,893418,402007,16797,53.18775,"bb",154.25672,146.11497,NA,NA,"Cortisone","High",NA,NA,"None","Q"
18,1,77,"Analyte","221012_Steroids_RBshary_PVuilloud_18","",NA,3.79,3.81,38509216,1776133,458261,20198,87.93651,"bb",275.92925,242.68468,NA,NA,"Cortisone","High",NA,NA,"None","Q"
22,1,78,"Analyte","221012_Steroids_RBshary_PVuilloud_22","",NA,3.79,3.8,19770572,863612,454516,19007,45.43756,"bb",129.80474,124.69742,NA,NA,"Cortisone","High",NA,NA,"None","Q"
23,1,80,"Analyte","221012_Steroids_RBshary_PVuilloud_23","",NA,3.79,3.79,26535264,1170722,484923,21348,54.83988,"bb",159.57649,150.68628,NA,NA,"Cortisone","High",NA,NA,"None","Q"
24,1,81,"Analyte","221012_Steroids_RBshary_PVuilloud_24","",NA,3.79,3.8,128128768,5747633,292154,9748,589.6104,"bb",NA,1752.94623,NA,NA,"Cortisone","High",NA,NA,"None","Q"
96,1,97,"Analyte","221012_Steroids_RBshary_PVuilloud_96","",NA,3.79,3.8,23104100,1009090,393044,16752,60.23614,"bb",177.23244,165.63113,NA,NA,"Cortisone","High",NA,NA,"None","Q"
52,1,98,"Analyte","221012_Steroids_RBshary_PVuilloud_52","",NA,3.79,3.8,16277251,706456,265106,11249,62.80052,"bb",185.78008,172.7406,NA,NA,"Cortisone","High",NA,NA,"None","Q"
53,1,99,"Analyte","221012_Steroids_RBshary_PVuilloud_53","",NA,3.79,3.8,20412598,891299,391639,16546,53.86687,"bb",156.43872,147.99379,NA,NA,"Cortisone","High",NA,NA,"None","Q"
56,1,100,"Analyte","221012_Steroids_RBshary_PVuilloud_56","",NA,3.79,3.8,19318010,846654,417375,18260,46.36765,"bb",132.69698,127.26542,NA,NA,"Cortisone","High",NA,NA,"None","Q"
58,1,102,"Analyte","221012_Steroids_RBshary_PVuilloud_58","",NA,3.79,3.8,25683530,1114351,365383,15797,70.54034,"bb",212.24135,194.22775,NA,NA,"Cortisone","High",NA,NA,"None","Q"
59,1,103,"Analyte","221012_Steroids_RBshary_PVuilloud_59","",NA,3.79,3.8,46678804,2071845,369454,16713,123.96663,"bb",435.97218,343.77101,NA,NA,"Cortisone","High",NA,NA,"None","Q"
60,1,104,"Analyte","221012_Steroids_RBshary_PVuilloud_60","",NA,3.79,3.81,21444180,941651,291839,11517,81.76266,"bb",252.58659,225.46167,NA,NA,"Cortisone","High",NA,NA,"None","Q"
61,1,105,"Analyte","221012_Steroids_RBshary_PVuilloud_61","",NA,3.79,3.81,16610912,724488,405499,17889,40.50017,"bb",114.63423,111.07571,NA,NA,"Cortisone","High",NA,NA,"None","Q"
66,1,109,"Analyte","221012_Steroids_RBshary_PVuilloud_66","",NA,3.79,3.8,23917704,1041737,407614,17379,59.94171,"bb",176.25766,164.81514,NA,NA,"Cortisone","High",NA,NA,"None","Q"
71,1,111,"Analyte","221012_Steroids_RBshary_PVuilloud_71","",NA,3.79,3.81,17304124,781129,419035,17910,43.61521,"bb",124.16997,119.66769,NA,NA,"Cortisone","High",NA,NA,"None","Q"
72,1,112,"Analyte","221012_Steroids_RBshary_PVuilloud_72","",NA,3.79,3.81,79203432,3567548,324812,13620,261.93003,"bb",NA,740.37277,NA,NA,"Cortisone","High",NA,NA,"None","Q"
117,2,15,"Analyte","221130_Steroids_RBshary_PVuilloud_117","",NA,5.77,5.78,692655,30526,139808,5935,5.144,"bb",118.76666,125.55931,NA,NA,"DHEA","High",NA,NA,"None","Q"
105,2,25,"Analyte","221130_Steroids_RBshary_PVuilloud_105","",NA,5.77,5.78,2573039,141556,384559,15058,9.401,"bb",217.28445,233.97352,NA,NA,"DHEA","High",NA,NA,"None","Q"
120,2,27,"Analyte","221130_Steroids_RBshary_PVuilloud_120","",NA,5.77,5.81,2646428,157119,312280,13559,11.588,"bb",267.8939,291.32376,NA,NA,"DHEA","High",NA,NA,"None","Q"
106,2,28,"Analyte","221130_Steroids_RBshary_PVuilloud_106","",NA,5.77,5.78,4344332,202219,323849,13596,14.873,"bb",343.92575,379.79804,NA,NA,"DHEA","High",NA,NA,"None","Q"
121,2,30,"Analyte","221130_Steroids_RBshary_PVuilloud_121","",NA,5.77,5.78,3608424,189822,292975,11692,16.235,"bb",375.43258,417.33255,NA,NA,"DHEA","High",NA,NA,"None","Q"
117,2,15,"Analyte","221130_Steroids_RBshary_PVuilloud_117","",NA,3.56,3.56,10721419,374155,482169,17149,21.818,"bb",104.04617,104.78017,NA,NA,"Cort","High",NA,NA,"None","Q"
105,2,25,"Analyte","221130_Steroids_RBshary_PVuilloud_105","",NA,3.56,3.56,20104648,717731,599052,20477,35.051,"bb",169.63852,170.00198,NA,NA,"Cort","High",NA,NA,"None","Q"
120,2,27,"Analyte","221130_Steroids_RBshary_PVuilloud_120","",NA,3.56,3.56,18875486,680429,610780,21085,32.27,"bd",155.68662,156.18569,NA,NA,"Cort","High",NA,NA,"None","Q"
106,2,28,"Analyte","221130_Steroids_RBshary_PVuilloud_106","",NA,3.56,3.56,19654730,697258,494062,17149,40.658,"bd",198.05104,198.04069,NA,NA,"Cort","High",NA,NA,"None","Q"
111,2,29,"Analyte","221130_Steroids_RBshary_PVuilloud_111","",NA,3.56,3.56,10828442,377076,536766,17896,21.07,"bd",100.39832,101.13335,NA,NA,"Cort","High",NA,NA,"None","Q"
121,2,30,"Analyte","221130_Steroids_RBshary_PVuilloud_121","",NA,3.56,3.56,19094038,673293,485449,16527,40.74,"bd",198.46762,198.45081,NA,NA,"Cort","High",NA,NA,"None","Q"
117,2,15,"Analyte","221130_Steroids_RBshary_PVuilloud_117","",NA,3.62,3.63,19277892,696203,482169,17149,40.598,"bb",141.73941,141.73941,NA,NA,"Cortisone","High",NA,NA,"None","Q"
105,2,25,"Analyte","221130_Steroids_RBshary_PVuilloud_105","",NA,3.62,3.63,53410088,1938012,599052,20477,94.645,"bb",307.64053,307.64053,NA,NA,"Cortisone","High",NA,NA,"None","Q"
110,2,26,"Analyte","221130_Steroids_RBshary_PVuilloud_110","",NA,3.62,3.62,26990494,956297,639758,22002,43.464,"bb",151.11258,151.11258,NA,NA,"Cortisone","High",NA,NA,"None","Q"
120,2,27,"Analyte","221130_Steroids_RBshary_PVuilloud_120","",NA,3.62,3.63,53550520,1904315,610780,21085,90.315,"bb",295.10387,295.10387,NA,NA,"Cortisone","High",NA,NA,"None","Q"
106,2,28,"Analyte","221130_Steroids_RBshary_PVuilloud_106","",NA,3.62,3.63,51203852,1829348,494062,17149,106.671,"bb",341.8665,341.8665,NA,NA,"Cortisone","High",NA,NA,"None","Q"
111,2,29,"Analyte","221130_Steroids_RBshary_PVuilloud_111","",NA,3.62,3.62,28968102,1010334,536766,17896,56.456,"bb",192.71728,192.71728,NA,NA,"Cortisone","High",NA,NA,"None","Q"
121,2,30,"Analyte","221130_Steroids_RBshary_PVuilloud_121","",NA,3.62,3.63,46247440,1619679,485449,16527,98.003,"bb",317.28463,317.28463,NA,NA,"Cortisone","High",NA,NA,"None","Q"
146,4,13,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_146","",NA,5.77,5.79,2897182,148228,395105,18791,7.888,"bb",148.01537,161.01708,NA,NA,"DHEA","High",NA,NA,"None","Q"
151,4,14,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_151","",NA,5.77,5.79,1689193,84241,345871,16843,5.002,"bb",97.02319,100.64819,NA,NA,"DHEA","High",NA,NA,"None","Q"
161,4,16,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_161","",NA,5.77,5.79,2980971,147784,316518,15571,9.491,"bb",175.02927,195.2875,NA,NA,"DHEA","High",NA,NA,"None","Q"
166,4,17,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_166","",NA,5.77,5.79,2942828,142481,344530,16003,8.904,"bb",165.23205,182.66797,NA,NA,"DHEA","High",NA,NA,"None","Q"
149,4,32,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_149","",NA,5.77,5.8,4687042,282485,497637,22496,12.557,"bb",224.49165,262.47392,NA,NA,"DHEA","High",NA,NA,"None","Q"
164,4,34,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_164","",NA,5.77,5.81,1307312,82470,293924,14727,5.6,"bb",107.86057,113.02329,NA,NA,"DHEA","High",NA,NA,"None","Q"
169,4,35,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_169","",NA,5.77,5.8,1763914,101488,369654,18455,5.499,"bb",106.0466,110.9352,NA,NA,"DHEA","High",NA,NA,"None","Q"
150,4,37,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_150","",NA,5.77,5.79,6966368,364524,506534,23475,15.528,"bb",269.99168,329.77954,NA,NA,"DHEA","High",NA,NA,"None","Q"
155,4,38,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_155","",NA,5.77,5.79,2283597,113052,335950,16176,6.989,"bb",132.47115,142.03042,NA,NA,"DHEA","High",NA,NA,"None","Q"
160,4,39,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_160","",NA,5.77,5.79,2810474,144052,428935,19225,7.493,"bb",141.2174,152.64904,NA,NA,"DHEA","High",NA,NA,"None","Q"
165,4,40,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_165","",NA,5.77,5.8,3953411,198789,349690,16633,11.952,"bb",214.93877,249.03104,NA,NA,"DHEA","High",NA,NA,"None","Q"
170,4,41,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_170","",NA,5.77,5.78,3478477,189134,384191,16638,11.367,"bb",205.6265,236.14629,NA,NA,"DHEA","High",NA,NA,"None","Q"
146,4,13,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_146","",NA,3.56,3.57,13767218,562416,532758,20970,26.82,"bb",134.83117,135.50817,NA,NA,"Cort","High",NA,NA,"None","Q"
161,4,16,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_161","",NA,3.56,3.57,7857715,319913,401459,14578,21.945,"bb",110.05968,110.68496,NA,NA,"Cort","High",NA,NA,"None","Q"
166,4,17,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_166","",NA,3.56,3.57,8382835,331970,455865,16210,20.48,"bb",102.64101,103.24428,NA,NA,"Cort","High",NA,NA,"None","Q"
149,4,32,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_149","",NA,3.56,3.57,22669134,921749,665271,25786,35.747,"bb",180.49651,181.18027,NA,NA,"Cort","High",NA,NA,"None","Q"
154,4,33,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_154","",NA,3.56,3.57,10744609,420335,475835,18582,22.621,"bb",113.49008,114.12452,NA,NA,"Cort","High",NA,NA,"None","Q"
164,4,34,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_164","",NA,3.56,3.57,13213856,521670,468097,19421,26.861,"bb",135.03891,135.7162,NA,NA,"Cort","High",NA,NA,"None","Q"
169,4,35,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_169","",NA,3.56,3.57,15407606,612622,567064,23260,26.337,"bb",132.37388,133.04724,NA,NA,"Cort","High",NA,NA,"None","Q"
150,4,37,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_150","",NA,3.56,3.57,20829326,833434,527843,19912,41.855,"bb",211.98172,212.60229,NA,NA,"Cort","High",NA,NA,"None","Q"
155,4,38,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_155","",NA,3.56,3.57,10727535,422549,463788,17705,23.866,"bb",119.80855,120.45818,NA,NA,"Cort","High",NA,NA,"None","Q"
160,4,39,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_160","",NA,3.56,3.57,13545433,530718,573491,21860,24.278,"bb",121.90072,122.5549,NA,NA,"Cort","High",NA,NA,"None","Q"
165,4,40,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_165","",NA,3.56,3.57,14293915,565565,529346,20217,27.975,"bb",140.71831,141.40265,NA,NA,"Cort","High",NA,NA,"None","Q"
170,4,41,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_170","",NA,3.56,3.57,14677966,583916,535263,20402,28.621,"bb",144.00965,144.69727,NA,NA,"Cort","High",NA,NA,"None","Q"
146,4,13,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_146","",NA,3.62,3.64,26902112,1090382,532758,20970,51.997,"bb",188.03591,178.6515,NA,NA,"Cortisone","High",NA,NA,"None","Q"
161,4,16,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_161","",NA,3.62,3.64,12227124,481974,401459,14578,33.061,"bb",119.2069,115.44002,NA,NA,"Cortisone","High",NA,NA,"None","Q"
166,4,17,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_166","",NA,3.62,3.64,12626406,492923,455865,16210,30.409,"bb",109.60032,106.42747,NA,NA,"Cortisone","High",NA,NA,"None","Q"
144,4,31,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_144","",NA,3.62,3.64,31719566,1284663,741738,29333,43.796,"bb",158.17645,151.516,NA,NA,"Cortisone","High",NA,NA,"None","Q"
149,4,32,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_149","",NA,3.62,3.64,62419052,2563974,665271,25786,99.434,"bb",362.28112,329.08999,NA,NA,"Cortisone","High",NA,NA,"None","Q"
154,4,33,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_154","",NA,3.62,3.64,21333384,846441,475835,18582,45.553,"bb",164.56602,157.3589,NA,NA,"Cortisone","High",NA,NA,"None","Q"
164,4,34,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_164","",NA,3.62,3.64,23840376,947004,468097,19421,48.761,"bb",176.24503,167.98746,NA,NA,"Cortisone","High",NA,NA,"None","Q"
169,4,35,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_169","",NA,3.62,3.64,28347256,1124255,567064,23260,48.333,"bb",174.68599,166.57244,NA,NA,"Cortisone","High",NA,NA,"None","Q"
145,4,36,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_145","",NA,3.62,3.64,37312352,1528002,742072,29892,51.117,"bb",184.82747,175.75623,NA,NA,"Cortisone","High",NA,NA,"None","Q"
150,4,37,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_150","",NA,3.62,3.64,54754664,2199228,527843,19912,110.445,"bb",403.10759,362.56887,NA,NA,"Cortisone","High",NA,NA,"None","Q"
155,4,38,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_155","",NA,3.62,3.64,23884292,970906,463788,17705,54.838,"bb",198.39682,187.96804,NA,NA,"Cortisone","High",NA,NA,"None","Q"
160,4,39,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_160","",NA,3.62,3.64,29833930,1215327,573491,21860,55.596,"bb",201.16262,190.44657,NA,NA,"Cortisone","High",NA,NA,"None","Q"
165,4,40,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_165","",NA,3.62,3.64,27413096,1089585,529346,20217,53.896,"bb",194.95879,184.88214,NA,NA,"Cortisone","High",NA,NA,"None","Q"
170,4,41,"Analyte","230125_Steroids_RBshary_PVuilloud_monkey_urine_170","",NA,3.62,3.64,28682364,1157116,535263,20402,56.716,"bb",205.2512,194.10399,NA,NA,"Cortisone","High",NA,NA,"None","Q"
176,5,13,"Analyte","230130_Steroids_RBshary_PVuilloud_monkey_urine_176","",NA,5.77,5.79,3367688,161428,357918,18777,8.59715,"bb",241.713,191.738,NA,NA,"DHEA","High",NA,NA,"None","Q"
181,5,14,"Analyte","230130_Steroids_RBshary_PVuilloud_monkey_urine_181","",NA,5.77,5.79,2348487,125774,474794,22426,5.60843,"bb",130.589,124.963,NA,NA,"DHEA","High",NA,NA,"None","Q"
186,5,15,"Analyte","230130_Steroids_RBshary_PVuilloud_monkey_urine_186","",NA,5.77,5.79,1730882,75498,177993,8032,9.40008,"bb",290.934,209.677,NA,NA,"DHEA","High",NA,NA,"None","Q"
191,5,16,"Analyte","230130_Steroids_RBshary_PVuilloud_monkey_urine_191","",NA,5.77,5.79,2853995,128168,395444,18587,6.89542,"bb",171.399,153.718,NA,NA,"DHEA","High",NA,NA,"None","Q"
